speed	lag_time	time_points
ENSMUSG00000040525	1.20050393700787	12.1116066743625	3
ENSMUSG00000047603	0.27308	0	1
ENSMUSG00000087598	0.284	0	2
ENSMUSG00000074283	0.4	5.42249999999999	2
ENSMUSG00000030486	0.528	5.38446969696969	2
ENSMUSG00000074282	0.402585152838428	1.84739456785839	3
ENSMUSG00000064254	0.11716	0	1
ENSMUSG00000040907	0.612596447155931	6.2297012302285	4
ENSMUSG00000003378	0.784	18.6632653061225	2
ENSMUSG00000043843	0.404075	0	4
ENSMUSG00000003123	0.048	0	1
ENSMUSG00000060376	0.76	16.6315789473684	2
ENSMUSG00000061286	0.184	0	1
ENSMUSG00000063439	0.16129	0	2
ENSMUSG00000040703	0.352	0	2
ENSMUSG00000003762	0.508027088036117	3.4895581544149	3
ENSMUSG00000040466	0.352	0	1
ENSMUSG00000055200	0.40932	0	1
ENSMUSG00000053198	0.33908	0	1
ENSMUSG00000003363	0.368	5.97826086956522	2
ENSMUSG00000049643	0.44704	0	2
ENSMUSG00000040390	0.44	12.7340909090909	2
ENSMUSG00000037640	0.00096	0	1
ENSMUSG00000030604	0.23164	0	2
ENSMUSG00000078779	0.07784	0	1
ENSMUSG00000063047	0.46268	0	1
ENSMUSG00000096916	0.40456	0	1
ENSMUSG00000060791	0.28432	0	1
ENSMUSG00000030600	0.48	24.5395833333333	2
ENSMUSG00000030598	0.43186	0	3
ENSMUSG00000015149	0.32	4.79375	2
ENSMUSG00000051735	0.12864	0	1
ENSMUSG00000030592	0.5873125	4.61982547621582	3
ENSMUSG00000030589	0.24588	0	1
ENSMUSG00000049676	0.49638809261301	8.4509977255766	4
ENSMUSG00000046410	0.930802328524424	8.92112491842506	4
ENSMUSG00000030588	0.21088	0	1
ENSMUSG00000037166	0.55762	0	1
ENSMUSG00000030584	0.3415	0	2
ENSMUSG00000030583	1.504	10.0797872340426	2
ENSMUSG00000047473	0.35212	0	1
ENSMUSG00000011427	0.39387	0	2
ENSMUSG00000050855	0.33004	0	2
ENSMUSG00000058402	0.404790960451977	3.30736377847254	4
ENSMUSG00000053985	0.22799	0	2
ENSMUSG00000058447	0.48036	0	1
ENSMUSG00000078768	0.48504	0	1
ENSMUSG00000074220	0.41836	0	1
ENSMUSG00000037029	0.22904	0	1
ENSMUSG00000037020	0.687999999999999	6.07848837209298	2
ENSMUSG00000013921	0.392	10.3852040816326	2
ENSMUSG00000036957	0.22798	0	3
ENSMUSG00000006649	0.27316	0	2
ENSMUSG00000006313	0.38132	0	1
ENSMUSG00000078762	0.327802120141343	4.37630432907901	3
ENSMUSG00000005553	0.96	8.12499999999999	2
ENSMUSG00000046056	0.14124	0	1
ENSMUSG00000001248	0.1478	0	1
ENSMUSG00000066571	1.464	10.2800546448087	2
ENSMUSG00000063931	1.784	16.1434977578475	2
ENSMUSG00000001802	0.388	0	4
ENSMUSG00000063808	0.63678	0	1
ENSMUSG00000030494	0.960000000000001	3.50937500000002	2
ENSMUSG00000030491	1.14748348348348	9.17160762638529	3
ENSMUSG00000034867	0.984000000000001	13.864837398374	2
ENSMUSG00000043671	1.11632684824903	6.05741801907312	4
ENSMUSG00000030423	0.23641	0	2
ENSMUSG00000056383	0.560574850299401	2.06532003076398	3
ENSMUSG00000091474	0.3016	0	1
ENSMUSG00000074158	2.08	10.00625	2
ENSMUSG00000091594	0.41632	0	1
ENSMUSG00000012640	0.59572	0	1
ENSMUSG00000004610	0.506666666666667	7.57960526315789	2
ENSMUSG00000070604	0.049	0	1
ENSMUSG00000013367	0.208	0	1
ENSMUSG00000056592	0.41435	0	2
ENSMUSG00000038888	0.1434	0	1
ENSMUSG00000038695	0.00168	0	1
ENSMUSG00000002205	0.34352	0	1
ENSMUSG00000060279	0.432	12.2800925925926	2
ENSMUSG00000007837	0.36	0	4
ENSMUSG00000003420	0.8	12.47375	2
ENSMUSG00000030792	0.55297	0	4
ENSMUSG00000030796	0.0096	0	1
ENSMUSG00000030798	0.198653333333333	0	3
ENSMUSG00000038239	0.11644	0	1
ENSMUSG00000003868	0.539	0	1
ENSMUSG00000030824	0.3122	0	1
ENSMUSG00000064158	0.1278	0	1
ENSMUSG00000044562	0.01426	0	1
ENSMUSG00000003273	0.33343	0	4
ENSMUSG00000003269	0.0072	0	1
ENSMUSG00000002778	0.00058	0	1
ENSMUSG00000002781	0.544	12.3897058823529	2
ENSMUSG00000030835	0.519999999999999	4.03269230769228	2
ENSMUSG00000006763	0.33916	0	1
ENSMUSG00000063229	0.016	0	1
ENSMUSG00000043262	0.912	10.8267543859649	2
ENSMUSG00000030471	0.808	3.96287128712875	2
ENSMUSG00000039745	0.47285	0	2
ENSMUSG00000033790	0.55159	0	2
ENSMUSG00000030447	0.884410810810811	8.37448660277724	3
ENSMUSG00000030522	1.064	2.68045112781951	2
ENSMUSG00000030521	0.24268	0	1
ENSMUSG00000033429	0.54048	0	1
ENSMUSG00000030516	1.552	6.41881443298968	2
ENSMUSG00000030513	2.552	13.2966300940439	2
ENSMUSG00000032640	1.384	4.85115606936415	2
ENSMUSG00000030509	0.50185	0	2
ENSMUSG00000053091	0.49248	0	1
ENSMUSG00000030555	0.55973	0	2
ENSMUSG00000005533	2.456	15.007328990228	2
ENSMUSG00000042659	0.624000000000001	12.4358974358974	2
ENSMUSG00000055652	0.31989	0	2
ENSMUSG00000030611	0.39528	0	1
ENSMUSG00000030605	0.28518	0	1
ENSMUSG00000039187	0.393846153846154	8.56718749999999	3
ENSMUSG00000039176	0.352	12.0426136363636	2
ENSMUSG00000050382	0.14757	0	2
ENSMUSG00000030545	0.288	0	1
ENSMUSG00000063801	1.232	17.9878246753247	2
ENSMUSG00000030533	0.40020253164557	9.83312246963565	3
ENSMUSG00000038886	0.487529411764706	8.16143822393823	3
ENSMUSG00000030530	0.246144756277696	2.01992318771003	3
ENSMUSG00000030527	2.03713513513513	10.0830038651701	3
ENSMUSG00000038797	0.473483636363636	6.46753655689358	3
ENSMUSG00000025724	0.47116	0	1
ENSMUSG00000005621	0.864760772659733	8.75254302523781	3
ENSMUSG00000025584	2.49979766536965	9.34972947226857	3
ENSMUSG00000045795	0.67127	0	2
ENSMUSG00000025103	0.822883720930233	8.37808048835632	3
ENSMUSG00000046027	0.377195936139332	2.46730129902113	4
ENSMUSG00000038459	1.336	9.21257485029941	2
ENSMUSG00000030629	2.032	16.4566929133858	2
ENSMUSG00000030560	1.648	5.99757281553398	2
ENSMUSG00000018995	2.11325081433225	10.9501824997534	3
ENSMUSG00000035713	0.404215297450425	7.67894286835615	3
ENSMUSG00000044952	0.508782122905028	2.02865864371049	3
ENSMUSG00000025133	1.088	10.9880514705882	2
ENSMUSG00000035623	0.4842	0	1
ENSMUSG00000030761	0.32984	0	1
ENSMUSG00000035547	1.12397556008147	8.87589332308943	3
ENSMUSG00000035401	1.88	15.2297872340426	2
ENSMUSG00000035354	2.87969574204217	14.6247368641674	3
ENSMUSG00000030726	0.69928	0	1
ENSMUSG00000030718	0.928000000000001	1.62176724137934	2
ENSMUSG00000047248	1.26395648232094	9.51831087749904	3
ENSMUSG00000030704	0.80773	0	2
ENSMUSG00000029461	3.176	17.7109571788413	2
ENSMUSG00000030691	2.696	13.9369436201781	2
ENSMUSG00000047767	0.401230769230769	2.1248721881391	3
ENSMUSG00000030688	1.60792011412268	11.2967904949821	3
ENSMUSG00000032812	0.72268	0	1
ENSMUSG00000001829	2.536	17.9148264984227	2
ENSMUSG00000066306	0.42316	0	1
ENSMUSG00000070426	1.16	13.3896551724138	2
ENSMUSG00000044465	0.624	8.97435897435894	2
ENSMUSG00000037049	0.00328	0	1
ENSMUSG00000037032	0.448	2.23214285714285	2
ENSMUSG00000030881	0.1686	0	1
ENSMUSG00000089847	0.16	0	1
ENSMUSG00000036528	2.52	13.5119047619048	2
ENSMUSG00000031028	0.04	0	1
ENSMUSG00000031021	0.992	6.6532258064516	2
ENSMUSG00000035901	0.84	0	2
ENSMUSG00000031015	0.904000000000002	0.55530973451333	2
ENSMUSG00000005686	0.88985	0	2
ENSMUSG00000030788	0.779160039067951	5.79094881308827	4
ENSMUSG00000005609	0.5715	0	2
ENSMUSG00000059263	1.656	7.91364734299516	2
ENSMUSG00000055116	1.136	7.09859154929575	2
ENSMUSG00000038187	1.20773	0	2
ENSMUSG00000030759	1.52	9.36381578947364	2
ENSMUSG00000055723	0.7512	0	1
ENSMUSG00000045659	0.255	0	1
ENSMUSG00000030659	1.424	7.98314606741574	2
ENSMUSG00000095115	0.11896	0	1
ENSMUSG00000033917	0.832	8.20072115384616	2
ENSMUSG00000033904	1.79392043155765	14.7946059666574	3
ENSMUSG00000030982	0.7275	0	1
ENSMUSG00000008734	0.352	0	1
ENSMUSG00000030929	0.312	0	1
ENSMUSG00000048787	0.2756	0	1
ENSMUSG00000030917	1.10769230769231	8.72743055555555	3
ENSMUSG00000046096	1.688	16.2434834123223	2
ENSMUSG00000035064	1.30696062992126	7.61284220165798	3
ENSMUSG00000030878	0.76133	0	2
ENSMUSG00000030876	0.80624	0	1
ENSMUSG00000063317	1.592	14.9170854271356	2
ENSMUSG00000044702	0.2298	0	1
ENSMUSG00000030868	0.4304	0	1
ENSMUSG00000030766	1.792	13.6640625	2
ENSMUSG00000030763	1.472	13.8457880434783	2
ENSMUSG00000030757	0.45184	0	1
ENSMUSG00000030752	0.333	0	1
ENSMUSG00000032777	0.50316	0	1
ENSMUSG00000000131	0.772	0	1
ENSMUSG00000042978	0.17528	0	1
ENSMUSG00000030738	0.002	0	1
ENSMUSG00000030720	0.04	0	1
ENSMUSG00000030717	0.064	0	1
ENSMUSG00000030714	0.74676	0	2
ENSMUSG00000063065	0.712000000000001	5.61797752808992	2
ENSMUSG00000030703	0.712	15.186797752809	2
ENSMUSG00000042675	0.06492	0	1
ENSMUSG00000030699	0.19436	0	1
ENSMUSG00000052301	0.205977011494253	0.887555803571443	3
ENSMUSG00000030685	0.30888	0	1
ENSMUSG00000030680	0.11704	0	1
ENSMUSG00000030677	0.27276	0	1
ENSMUSG00000030674	0.002	0	1
ENSMUSG00000051457	0.24	0	1
ENSMUSG00000030823	0.272	11.8933823529412	2
ENSMUSG00000078580	0.36884	0	2
ENSMUSG00000030822	0.1158	0	1
ENSMUSG00000030806	0.43	0	4
ENSMUSG00000044139	0.11876	0	1
ENSMUSG00000030802	0.11438	0	1
ENSMUSG00000030780	0.6	10.385	2
ENSMUSG00000030847	0.68872	0	1
ENSMUSG00000048170	0.53176	0	1
ENSMUSG00000055319	0.38124	0	1
ENSMUSG00000042055	1.2	9.885	2
ENSMUSG00000040331	0.04	0	1
ENSMUSG00000040268	0.009	0	1
ENSMUSG00000006205	0.352	0	1
ENSMUSG00000040205	0.01964	0	1
ENSMUSG00000030858	0.3086	0	1
ENSMUSG00000040167	0.6856	0	2
ENSMUSG00000030960	0.68816	0	2
ENSMUSG00000030965	0.56528	0	2
ENSMUSG00000030967	1.21177	0	2
ENSMUSG00000039990	0.438	0	2
ENSMUSG00000031004	0.33512	0	1
ENSMUSG00000054612	1.77041860465116	9.74188209331652	3
ENSMUSG00000040139	1.664	9.75901442307693	2
ENSMUSG00000025477	2.44749836218999	10.6067632015271	3
ENSMUSG00000025466	8e-04	0	1
ENSMUSG00000025465	0.371	0	1
ENSMUSG00000025464	0.27432	0	2
ENSMUSG00000045733	0.00608	0	1
ENSMUSG00000060314	0.30731	0	2
ENSMUSG00000025486	0.752	8.10106382978724	2
ENSMUSG00000062031	0.281212121212121	8.00323275862069	3
ENSMUSG00000055629	0.128	10.9375	2
ENSMUSG00000054065	0.340065573770492	9.36656382568453	3
ENSMUSG00000054662	0.308	0	2
ENSMUSG00000038650	0.01	0	1
ENSMUSG00000025505	0.740530973451328	1.43881453154877	3
ENSMUSG00000025504	0.45363	0	2
ENSMUSG00000025503	4e-04	0	1
ENSMUSG00000002957	1.952	16.3934426229509	2
ENSMUSG00000025139	0.288	0	1
ENSMUSG00000025147	1.424	14.0217696629213	2
ENSMUSG00000037887	0.453333333333333	1.47058823529412	2
ENSMUSG00000037772	0.00827586206896552	4.75833333333333	4
ENSMUSG00000037706	0.0124	0	1
ENSMUSG00000010751	0.704	9.28977272727273	2
ENSMUSG00000031090	0.635978142076503	8.02128585830815	3
ENSMUSG00000058454	0.33876	0	4
ENSMUSG00000037519	1.4	9.76571428571428	2
ENSMUSG00000031072	0.864	9.83680555555556	2
ENSMUSG00000048677	0.671393103448276	5.54513517955461	3
ENSMUSG00000005534	2.52	16.7460317460318	2
ENSMUSG00000069633	0.47274	0	2
ENSMUSG00000047264	0.175463087248322	10.1902157282742	3
ENSMUSG00000040236	0.24	12.075	2
ENSMUSG00000008206	0.751999999999999	1.62898936170207	2
ENSMUSG00000056228	0.821154811715481	8.25708937985761	3
ENSMUSG00000096014	0.0612	0	1
ENSMUSG00000000759	1.416	14.2655367231638	2
ENSMUSG00000031441	1.99472779369628	11.192451447943	3
ENSMUSG00000031446	0.2392	0	1
ENSMUSG00000038515	0.0046	0	1
ENSMUSG00000038506	0.5625	0	1
ENSMUSG00000038497	0.718517073170732	9.42044137881091	3
ENSMUSG00000031451	0.53802	0	2
ENSMUSG00000031458	0.0056	0	1
ENSMUSG00000050052	0.55324	0	1
ENSMUSG00000071176	0.673243816254417	4.80006088343973	3
ENSMUSG00000039842	0.8081	0	2
ENSMUSG00000031467	1.03797662061637	8.07263784686957	4
ENSMUSG00000039814	0.352	1.77840909090909	2
ENSMUSG00000031479	1.2	9.67333333333333	2
ENSMUSG00000031482	0.824615384615384	8.72574626865671	3
ENSMUSG00000031533	0.37044	0	1
ENSMUSG00000031537	0.831999999999999	5.78365384615383	2
ENSMUSG00000031540	0.77864	0	1
ENSMUSG00000031548	0.846569105691057	7.07868840913749	3
ENSMUSG00000031556	0.2712	0	1
ENSMUSG00000031557	0.46372	0	1
ENSMUSG00000065954	0.0096	0	1
ENSMUSG00000054823	0.544	0	1
ENSMUSG00000037316	1.584	15.2727272727273	2
ENSMUSG00000013878	0.883858823529412	2.86987984950129	3
ENSMUSG00000085795	0.1066	0	1
ENSMUSG00000031483	0.298	0	2
ENSMUSG00000031486	0.47983879093199	2.5924638837561	3
ENSMUSG00000039720	0.12638	0	2
ENSMUSG00000031489	0.01974	0	1
ENSMUSG00000062991	0.64004	0	1
ENSMUSG00000049184	0.45904	0	1
ENSMUSG00000009628	1.31088372093023	6.02985736588136	3
ENSMUSG00000031585	0.728	0	1
ENSMUSG00000031516	0.352	0	1
ENSMUSG00000031532	0.00076	0	1
ENSMUSG00000031529	0.93956	0	1
ENSMUSG00000050271	1.704	20.2036384976526	2
ENSMUSG00000039633	0.18	0	1
ENSMUSG00000031600	1.776	10.8006756756757	2
ENSMUSG00000045636	2.26305376344086	12.0548328138462	3
ENSMUSG00000031592	1.816	16.1662995594713	2
ENSMUSG00000031590	0.42868	0	1
ENSMUSG00000031634	0.665846153846154	4.92733364140478	3
ENSMUSG00000031637	0.00196	0	1
ENSMUSG00000031629	0.73625	9.77198641765706	3
ENSMUSG00000038102	1.26517073170732	9.9842753958462	3
ENSMUSG00000031568	0.472	8.1843220338983	2
ENSMUSG00000031521	0.32792	0	1
ENSMUSG00000038215	1.2	9.795	2
ENSMUSG00000038206	1.08202038505096	6.20560819070906	3
ENSMUSG00000031647	0.871625743086069	4.22468626939319	4
ENSMUSG00000038005	1.104	10.3414855072464	2
ENSMUSG00000004319	1.736	10.772465437788	2
ENSMUSG00000031641	1.008	9.06051587301588	2
ENSMUSG00000025521	0.416	0	1
ENSMUSG00000051147	0.53872	0	1
ENSMUSG00000031864	0.815999999999999	7.50980392156858	2
ENSMUSG00000091764	0.257099236641221	6.36941805225653	3
ENSMUSG00000054648	0.208	9.98557692307692	2
ENSMUSG00000092544	0.415999999999999	0.757211538461455	2
ENSMUSG00000036180	0.68712	0	1
ENSMUSG00000031858	0.45332	0	1
ENSMUSG00000011306	0.50564	0	2
ENSMUSG00000007594	0.14144	0	1
ENSMUSG00000002343	0.226	0	2
ENSMUSG00000036054	0.271	0	1
ENSMUSG00000003573	0.01392	0	1
ENSMUSG00000007888	0.927999999999999	7.4967672413793	2
ENSMUSG00000055553	0.031	0	1
ENSMUSG00000019428	0.184	0	1
ENSMUSG00000002908	0.22014	0	1
ENSMUSG00000004677	1.736	19.815668202765	2
ENSMUSG00000031820	0.10184	0	1
ENSMUSG00000034863	0.16532	0	1
ENSMUSG00000043664	0.2362	0	2
ENSMUSG00000031808	0.37096	0	1
ENSMUSG00000043243	0.312	11.0480769230769	2
ENSMUSG00000031805	0.1621	0	1
ENSMUSG00000070000	0.2543	0	1
ENSMUSG00000052794	0.408	9.50735294117647	2
ENSMUSG00000034518	0.049	0	1
ENSMUSG00000034472	0.08885	0	2
ENSMUSG00000037134	1.52	11.4473684210526	2
ENSMUSG00000031617	0.56388	0	1
ENSMUSG00000031684	0.71798	0	2
ENSMUSG00000031683	0.41417	0	2
ENSMUSG00000071064	1.456	17.8818681318681	2
ENSMUSG00000031681	1.248	18.8165064102564	2
ENSMUSG00000031714	0.592973333333333	0	3
ENSMUSG00000035151	0.48855	0	2
ENSMUSG00000031708	0.1796	0	1
ENSMUSG00000057672	0.367934175727299	4.56733275829021	4
ENSMUSG00000005470	0.89947187141217	8.99629752544334	3
ENSMUSG00000005469	0.49869	0	2
ENSMUSG00000047986	0.432	8.49537037037037	2
ENSMUSG00000031706	0.45295	0	2
ENSMUSG00000037103	0.23888	0	1
ENSMUSG00000012889	0.48	4.58333333333333	2
ENSMUSG00000036686	0.27605	0	2
ENSMUSG00000004994	0.33137	0	2
ENSMUSG00000034656	1.01599460552933	10.8217850695551	4
ENSMUSG00000003808	0.00048	0	1
ENSMUSG00000003812	0.00164	0	1
ENSMUSG00000074194	0.224346666666667	0	3
ENSMUSG00000031703	2.264	14.5106007067138	2
ENSMUSG00000031654	0.36728	0	1
ENSMUSG00000045333	2.856	14.9880952380953	2
ENSMUSG00000036810	0.38496	0	2
ENSMUSG00000036779	1.728	13.6643518518519	2
ENSMUSG00000036712	1.16198134715026	6.41271564024997	3
ENSMUSG00000031667	0.682666666666667	11.8203125	2
ENSMUSG00000033009	1.136	10.5607394366197	2
ENSMUSG00000032939	1.93031667302556	11.8829093007811	3
ENSMUSG00000031782	0.336	0	2
ENSMUSG00000040631	0.211846666666667	0	3
ENSMUSG00000063605	0.216	2.3287037037037	2
ENSMUSG00000031792	0.45727	0	2
ENSMUSG00000031669	0.40168	0	1
ENSMUSG00000036564	0.326666666666667	0	3
ENSMUSG00000031672	0.0292	0	1
ENSMUSG00000035824	0.46228	0	1
ENSMUSG00000096188	0.81212	0	1
ENSMUSG00000035770	0.00368	0	1
ENSMUSG00000031878	0.518	0	2
ENSMUSG00000031885	0.97581	0	2
ENSMUSG00000033313	0.16765	0	2
ENSMUSG00000051648	0.64	0.779687500000019	2
ENSMUSG00000039199	0.18698	0	1
ENSMUSG00000050357	0.1939	0	1
ENSMUSG00000013150	0.989704758596735	4.92462272229553	4
ENSMUSG00000037415	1.28	9.10234374999993	2
ENSMUSG00000036672	0.00056	0	1
ENSMUSG00000031903	0.344	1.73837209302326	2
ENSMUSG00000041949	0.63732	0	1
ENSMUSG00000031910	0.048	0	1
ENSMUSG00000041308	2.168	18.5189114391144	2
ENSMUSG00000003847	1.872	9.97275641025638	2
ENSMUSG00000031930	0.27212	0	1
ENSMUSG00000031731	0.78588	0	1
ENSMUSG00000001672	0.166666666666667	0	3
ENSMUSG00000044676	0.253726666666667	0	3
ENSMUSG00000046441	0.304	0	1
ENSMUSG00000010936	1.24	15.5137096774194	2
ENSMUSG00000031753	0.328	0	1
ENSMUSG00000033703	0.270545454545454	3.07862903225804	3
ENSMUSG00000031749	0.96	3.25104166666666	2
ENSMUSG00000033658	0.3	0	1
ENSMUSG00000033624	0.71884	0	1
ENSMUSG00000003316	2.01449983492902	9.76436351181267	4
ENSMUSG00000033596	0.495999999999999	1.16733870967732	2
ENSMUSG00000031959	1.50509589041096	10.4927734090578	3
ENSMUSG00000033545	1.272	9.0377358490566	2
ENSMUSG00000031958	0.176	0	2
ENSMUSG00000031953	0.81896	0	1
ENSMUSG00000031952	0.51192	0	1
ENSMUSG00000031951	0.44	5.47727272727273	2
ENSMUSG00000031948	0.38888	0	1
ENSMUSG00000033430	0.336	0	1
ENSMUSG00000031767	1.168	7.7054794520548	2
ENSMUSG00000031758	1.57736198347108	8.29426472067602	3
ENSMUSG00000031756	0.41383	0	2
ENSMUSG00000034424	0.36808	0	2
ENSMUSG00000052557	1.15050199203187	10.7984527800094	3
ENSMUSG00000034390	0.01456	0	1
ENSMUSG00000034330	1.584	1.69823232323233	2
ENSMUSG00000031843	0.12512	0	1
ENSMUSG00000074064	0.44	14.2659090909091	2
ENSMUSG00000034189	0.29197	0	2
ENSMUSG00000024266	0.304	0	1
ENSMUSG00000034105	0.608	7.89473684210529	2
ENSMUSG00000031828	0.544	6.80882352941175	2
ENSMUSG00000031823	0.485632	3.87797069934983	3
ENSMUSG00000031821	0.592	12.3260135135135	2
ENSMUSG00000031816	0.32	13.153125	2
ENSMUSG00000052934	0.22615	0	2
ENSMUSG00000049577	0.7212	0	1
ENSMUSG00000014444	0.20512	0	1
ENSMUSG00000015027	0.49468	0	3
ENSMUSG00000015013	0.183	0	1
ENSMUSG00000032815	0.764699551569507	9.84535286482766	3
ENSMUSG00000010154	0.926	8.33729301655867	3
ENSMUSG00000001482	0.613343689320389	15.9902587123898	3
ENSMUSG00000040220	0.464	6.96982758620691	2
ENSMUSG00000039960	0.15959213401311	0.42964585615189	4
ENSMUSG00000019478	1.36	12.4882352941176	2
ENSMUSG00000031971	0.632	0	1
ENSMUSG00000031974	0.63442	0	1
ENSMUSG00000089704	1.584	20.2020202020202	2
ENSMUSG00000031979	0.492	0	2
ENSMUSG00000031983	0.73304	0	2
ENSMUSG00000037300	0.951999999999999	17.4558823529411	2
ENSMUSG00000043068	0.33664	0	1
ENSMUSG00000031987	0.947861094761624	9.5122459041639	4
ENSMUSG00000031851	0.304	2.63157894736841	2
ENSMUSG00000033998	1.36	12.4272058823529	2
ENSMUSG00000071302	0.6242	0	1
ENSMUSG00000025899	0.799999999999999	0.0962499999999267	2
ENSMUSG00000025894	0.64372	0	1
ENSMUSG00000025893	0.83432	0	1
ENSMUSG00000032002	0.4734	0	1
ENSMUSG00000050912	0.0992	0	1
ENSMUSG00000053070	0.207693333333333	0	3
ENSMUSG00000032009	1.34333678756477	7.20642536822183	3
ENSMUSG00000004096	0.41536	0	1
ENSMUSG00000049307	0.48	0	1
ENSMUSG00000031928	1.472	16.6120923913044	2
ENSMUSG00000058173	0.07828	0	1
ENSMUSG00000057551	0.376	23.4654255319149	2
ENSMUSG00000038884	0.368	12.0679347826087	2
ENSMUSG00000032174	0.05452	0	1
ENSMUSG00000032175	0.256	11.93359375	2
ENSMUSG00000032177	0.52119222462203	8.35118021482562	4
ENSMUSG00000002820	0.16506	0	2
ENSMUSG00000003309	0.34996	0	2
ENSMUSG00000057193	0.29146	0	1
ENSMUSG00000032182	0.006	0	1
ENSMUSG00000032187	0.738461538461539	8.70666666666667	3
ENSMUSG00000032198	0.304	0	1
ENSMUSG00000040883	0.23292	0	3
ENSMUSG00000006241	0.324	0	3
ENSMUSG00000006235	0.35	4.42857142857143	2
ENSMUSG00000038895	0.27088	0	1
ENSMUSG00000066839	0.816	16.1764705882353	2
ENSMUSG00000062794	0.39576	0	1
ENSMUSG00000066829	0.736	9.18885869565221	2
ENSMUSG00000032239	0.5262	0	1
ENSMUSG00000043067	2.04292376681614	11.9336855645211	3
ENSMUSG00000008429	1.0814	0	2
ENSMUSG00000031988	0.60879	0	2
ENSMUSG00000035024	0.61704	0	1
ENSMUSG00000031990	0.768	7.03125000000002	2
ENSMUSG00000034275	1.008	16.296626984127	2
ENSMUSG00000031993	1.176	17.6258503401361	2
ENSMUSG00000031996	1.06456	0	1
ENSMUSG00000042496	1.29189	0	2
ENSMUSG00000041444	0.0973	0	1
ENSMUSG00000032040	1.3199391634981	7.09999308644252	3
ENSMUSG00000032041	0.0018	0	1
ENSMUSG00000032103	0.270769230769231	5.77329545454545	3
ENSMUSG00000050555	0.0394	0	1
ENSMUSG00000032121	0.42408	0	2
ENSMUSG00000023186	0.71457980456026	5.09704343228064	3
ENSMUSG00000025602	0.3857	0	1
ENSMUSG00000032018	0.30796	0	1
ENSMUSG00000037287	1.248	12.9807692307692	2
ENSMUSG00000059495	1.89834	0	1
ENSMUSG00000048503	3.984	23.4515562248996	2
ENSMUSG00000032010	0.435	0	4
ENSMUSG00000032120	0.2912	1.64491758241758	3
ENSMUSG00000032114	0.241	0	1
ENSMUSG00000048537	0.51176	0	1
ENSMUSG00000059890	0.31996	0	1
ENSMUSG00000066705	0.282181818181819	2.23367697594506	3
ENSMUSG00000043987	0.854654071993873	6.75580401950006	4
ENSMUSG00000032086	0.528	7.95454545454546	2
ENSMUSG00000042790	1.208	11.8435430463576	2
ENSMUSG00000035382	0.468	0	1
ENSMUSG00000032078	0.25348	0	1
ENSMUSG00000032076	0.92484	0	2
ENSMUSG00000032267	0.0032	0	1
ENSMUSG00000032264	0.528	0	2
ENSMUSG00000040219	0.6	0	1
ENSMUSG00000059820	0.0126	0	1
ENSMUSG00000032060	0.00972	0	1
ENSMUSG00000037845	1.472	7.9042119565218	2
ENSMUSG00000032059	1.472	12.5122282608696	2
ENSMUSG00000032051	0.82128	0	1
ENSMUSG00000032050	0.68204	0	1
ENSMUSG00000034487	0.33156	0	1
ENSMUSG00000034218	0.567983157894737	3.68645104376703	3
ENSMUSG00000032030	0.192	0	1
ENSMUSG00000042195	1.072	7.40111940298507	2
ENSMUSG00000041268	1.086	0	2
ENSMUSG00000032279	0.2916	0	1
ENSMUSG00000032307	1.568	12.5	2
ENSMUSG00000032314	1.496	10.8288770053476	2
ENSMUSG00000032320	1.232	9.77597402597402	2
ENSMUSG00000032324	0.88	8.78522727272727	2
ENSMUSG00000074305	3.05484447841039	13.7160165052896	3
ENSMUSG00000032733	0.3508	0	1
ENSMUSG00000055334	0.768	4.26692708333335	2
ENSMUSG00000040722	0.976	12.4764344262295	2
ENSMUSG00000032306	0.38248	0	1
ENSMUSG00000040188	0.632	6.87183544303802	2
ENSMUSG00000032312	0.35704	0	1
ENSMUSG00000038957	0.54644	0	1
ENSMUSG00000004661	0.976000000000001	3.08196721311481	2
ENSMUSG00000032323	0.0757	0	2
ENSMUSG00000032333	0.00148	0	1
ENSMUSG00000066607	0.270063694267516	0.174858490566029	4
ENSMUSG00000035914	0.21324	0	1
ENSMUSG00000032336	0.95844	0	1
ENSMUSG00000025235	0.69920887245841	6.51201516369173	3
ENSMUSG00000025237	0.744	1.88172043010756	2
ENSMUSG00000039585	2.408	13.328488372093	2
ENSMUSG00000034485	1.48359	0	2
ENSMUSG00000032252	1.28762	0	2
ENSMUSG00000032405	2.536	14.9534700315458	2
ENSMUSG00000058444	1.832	14.2461790393013	2
ENSMUSG00000032403	0.384	0	1
ENSMUSG00000037257	0.94157336621455	7.41654706030259	3
ENSMUSG00000032402	2.872	18.3868384401114	2
ENSMUSG00000032396	0.90748	0	1
ENSMUSG00000004771	0.64628	0	1
ENSMUSG00000034263	0.56707	0	2
ENSMUSG00000033629	0.86916129032258	7.40315716547902	3
ENSMUSG00000032392	0.45822	0	1
ENSMUSG00000015357	0.67223	0	2
ENSMUSG00000059183	0.736	8.12635869565218	2
ENSMUSG00000032388	0.56928	0	1
ENSMUSG00000040204	0.48892	0	2
ENSMUSG00000038664	2.056	11.6969844357976	2
ENSMUSG00000032376	1.51423	0	2
ENSMUSG00000036943	2.07709899888765	8.54303083791033	3
ENSMUSG00000032235	0.4457	0	2
ENSMUSG00000011958	0.54805	0	2
