Chromatin_PolyA	Chromatin_Total	Cytoplasm_PolyA	Cytoplasm_Total	Nucleoplasm_PolyA	Nucleoplasm_Total
ENSMUSG00000037033	2.95219324976683	2.07741498079792	3.28007042849309	3.88993406579506	2.61579305618764	2.03566436678867
ENSMUSG00000037034	0	1.53301072377522	0	0	0.371553832763016	1.75235170099308
ENSMUSG00000037035	3.22115483514348	3.0888314558559	2.93773676612558	3.67188916776154	3.6374543992985	3.93045278641142
ENSMUSG00000037049	4.15345845834266	3.63500114194428	4.39757574950966	4.5418022220606	4.86970545967302	4.57291608991879
ENSMUSG00000037058	5.92094870790124	4.62756901845962	7.07231270335028	6.86605084792988	6.17001618979058	5.71672787394573
ENSMUSG00000037060	1.57153829263938	1.01012745664467	2.31369991188082	0	1.55626216348981	2.39662233342898
ENSMUSG00000037062	4.71527194909228	4.70699119564166	4.52423797921811	4.40954267188444	4.67140412193314	4.7951370623803
ENSMUSG00000037070	5.43763930572057	5.06372107618194	7.07823179479012	7.0521540121198	6.23440090928745	4.7096818388222
ENSMUSG00000037071	7.25234131292735	6.50895640440851	7.72652735304438	7.83899877140962	8.47784638011337	8.39388917029843
ENSMUSG00000037072	5.46366143880751	3.96019711024995	6.1301709073007	5.68339203472177	6.30304266230666	6.25991590365157
ENSMUSG00000037075	4.72243505424068	5.17180341030533	5.01321722311246	4.6484230062055	5.49479297017591	5.49595395642733
ENSMUSG00000037085	3.099731259975	3.77570924976041	4.18179488110185	4.06884202051842	3.62583426011164	3.79036812492874
ENSMUSG00000037089	4.65561856744862	3.54907653344813	5.29347097626333	4.00691817566391	5.62360214053023	5.74578237106301
ENSMUSG00000037098	4.39483252873098	5.36379894172523	5.42121571637098	0.000000797327854453521	5.17694989290248	5.79292665468135
ENSMUSG00000037103	5.61300913202308	4.83818234517192	6.22605614258141	5.63245597975155	5.47606525753226	5.07240214437244
ENSMUSG00000037104	3.91792460655597	4.19213845077233	4.60486236209113	4.55455147236076	4.05248377622483	3.41443828378024
ENSMUSG00000037108	3.90845273991347	2.6935658383978	3.92267461120247	3.62271930468285	3.57544332581017	2.74806911151755
ENSMUSG00000037110	5.39819034199637	5.39723930348394	5.22206248042041	4.25058684461181	5.27736779672406	4.81722989091199
ENSMUSG00000037111	4.68615962385872	4.85597910584069	4.95070813473683	4.95099704768225	4.97443987760492	4.94180802560248
ENSMUSG00000037112	4.04433683143105	0	4.0973323030937	0	4.21520127813784	5.00821490466614
ENSMUSG00000037119	6.50387923262392	6.28462178569071	7.09441016884304	7.3480779030456	6.79287820985183	6.87065323512466
ENSMUSG00000037124	1.82015175675423	3.15300576130525	0.719079218286517	0	0.81459644566939	2.39662233342898
ENSMUSG00000037126	1.71256690863595	3.00640213516812	1.96144327521005	0	1.2275394521006	0
ENSMUSG00000037129	1.29130256482361	2.12795566894862	1.46760281576317	0	1.29837763497793	0
ENSMUSG00000037134	4.65253387045521	0.539309292938434	5.59228609958265	0	5.16800124737544	5.19634910695979
ENSMUSG00000037138	0.555791675700032	2.54367723721535	0	0	0	0
ENSMUSG00000037139	2.25993444784443	2.70588839002478	2.34937396855577	0	1.94504662393832	2.93994446954535
ENSMUSG00000037140	0.246651482683485	2.27518870698666	0	0	0	0
ENSMUSG00000037143	2.48136390041811	3.74744044096873	0	3.19071631464988	1.59405889125187	2.75198655005885
ENSMUSG00000037148	3.34687622866946	3.91607814065525	4.33424113005078	4.66717602576776	3.7101420783355	3.2486821876873
ENSMUSG00000037149	6.5487393747299	5.53527203859704	7.5802268970737	7.42373950046967	6.71579026749607	6.4503458542239
ENSMUSG00000037151	3.60332018448376	4.11767347165203	4.41092150812688	4.53321803610118	3.98702893525226	4.13280686174011
ENSMUSG00000037152	4.24167950996303	2.01147988188283	5.66504648921664	5.44223057743869	5.01798804967969	4.34794902765902
ENSMUSG00000037161	3.06811589767491	1.50227232535125	3.49392268220667	2.35910934465505	3.96967991352761	2.66128526512661
ENSMUSG00000037166	3.38616326544467	2.88241414268745	4.41831637159089	3.11658521863767	3.67422392603893	2.8462514972388
ENSMUSG00000037169	6.20041279221494	5.35260843866596	7.6779633593765	7.64738009046549	6.77848609851898	6.62097875855601
ENSMUSG00000037171	6.87900555107095	6.59732729161502	6.52131716250689	8.34142237690036	7.61102136084772	7.96407629039919
ENSMUSG00000037172	3.73531361618629	5.50724122522207	4.11146448850668	4.75340386470653	3.81510501554104	4.15637904738496
ENSMUSG00000037174	4.05627831389547	0	5.3539005003337	0	4.75626142171554	4.83811234911445
ENSMUSG00000037185	1.47744784496924	3.07813236414648	0.639006100559116	0	1.19791614708198	1.50277365557649
ENSMUSG00000037188	5.14538263108868	5.07443316226509	5.9507589941735	5.81816308300825	5.27892546418539	5.17851670025536
ENSMUSG00000037190	3.46851232732654	0.141170365424272	3.89468609324899	0	4.25347132026322	3.79701494791381
ENSMUSG00000037197	5.96805167495268	5.30993009449598	7.38269445269093	7.05554846628565	6.50807524473836	6.15778259137177
ENSMUSG00000037202	2.2713965027848	3.27515823909665	0.720551626409018	2.35911025015119	0.733242943224289	2.04098400011853
ENSMUSG00000037204	4.84211563401298	3.58837726356112	6.05891492834756	5.30931753852335	5.14096624917118	4.66714897501686
ENSMUSG00000037210	5.96330834992007	6.51898169365728	6.38846072017301	6.89129289025577	6.15501381614606	6.37266674408656
ENSMUSG00000037211	3.62138591550033	0	3.60074777088045	4.83278309878652	3.72498099148854	3.98476620249291
ENSMUSG00000037214	3.6542672423261	4.16369773994348	4.51821214149734	4.3015587014152	3.93453568500818	4.11987934371886
ENSMUSG00000037216	3.34919301493929	3.02092738660469	4.32562048458762	3.39264750332261	3.35452995177135	3.79036812492874
ENSMUSG00000037217	4.6220985505702	4.68674164725398	5.43578703879164	5.66450779068948	4.9928735540543	5.08001274622197
ENSMUSG00000037221	4.90084068036905	2.82964831207129	5.31674144072323	4.98169644820948	4.73361320751513	4.15704622765258
ENSMUSG00000037224	3.17356977264183	1.89314056121555	2.51770039010817	2.74864294437891	2.71565759438996	1.46526007174926
ENSMUSG00000037225	2.82194441614395	3.7231141945583	1.40512551553209	3.00532449287328	2.28116719242765	0
ENSMUSG00000037234	6.33302199619504	6.58061077706079	5.4339603628842	5.79869805894801	6.41155926981596	6.79818836078935
ENSMUSG00000037235	3.47531487742264	3.9893283410385	3.93517585486715	3.7973513035734	3.44886798543476	2.91999274032516
ENSMUSG00000037236	7.20108708128653	6.83313945506683	7.92795154212959	7.79363945498309	7.58634060797714	7.48540060458986
ENSMUSG00000037239	4.33758614913152	4.49497753774214	3.15223954928847	3.83853731945084	3.54325210381731	3.5347571909179
ENSMUSG00000037242	6.48274002610211	5.94247198557825	7.86925582068785	7.94036628025157	7.42655594253551	7.26254909912781
ENSMUSG00000037243	6.84918595524304	5.12047452991707	4.4574050669937	4.4679490133369	5.44296079298346	4.91977260288566
ENSMUSG00000037251	5.64425602561089	5.19668502426332	5.39914442918184	5.44223057743869	5.64129458715992	5.38594877364065
ENSMUSG00000037253	4.90935227245674	5.00666631815492	6.1055256442264	6.43582916692628	5.7266328942238	5.82066304306029
ENSMUSG00000037254	0.246651482683485	2.27518870698666	0	0	0.347605801775778	0
ENSMUSG00000037257	5.50185602896569	5.54615081385873	5.95332902559587	5.50234267009209	5.30683667867447	5.19395587714046
ENSMUSG00000037259	1.06372052293831	4.32047089740235	0.613485951225736	0.684914275261077	2.97975593175571	1.4177753016563
ENSMUSG00000037260	5.89424019731574	5.19354909536649	5.47706199387762	5.59422064707607	6.41572206548186	6.32832308091424
ENSMUSG00000037262	4.62467507983663	3.43136411007314	4.83298725358825	4.73561660502041	4.45046030826872	3.65777740274861
ENSMUSG00000037263	2.83599866879547	4.07221387925738	0.917942223940757	0	2.09387166962844	2.13843067259539
ENSMUSG00000037266	3.69784204846099	0	5.95934544072472	5.96339541473217	4.52790098433537	0
ENSMUSG00000037270	3.61313716580443	6.09881291148115	3.87603519536405	4.97254801952272	5.33503530477536	6.91277570064776
ENSMUSG00000037275	5.83100875853743	5.62586235552705	6.12333707246963	5.7566349736579	5.54545930413961	5.34638666610762
ENSMUSG00000037278	6.27484964361693	4.95397018834596	6.47595238327542	6.28705119226826	7.09717128098829	6.74892275545254
ENSMUSG00000037279	2.78077132233357	2.56106376719246	3.22609891298921	0	2.41290655412064	2.65925782788095
ENSMUSG00000037280	7.07126383609315	5.75651854976249	6.17998456307478	6.01961727737308	7.16430417990679	6.76064463572403
ENSMUSG00000037286	5.44056984662306	4.16402890843535	6.4631006590795	6.76318501932615	6.27494800557532	6.01994999923318
ENSMUSG00000037287	6.11527666517629	4.29203025304504	5.17833384416365	5.01867383653584	5.43853575362848	0.102049041140774
ENSMUSG00000037295	5.42032041339897	4.90437288419246	5.62523896669564	5.65391856687846	5.09632022191764	4.72581404140451
ENSMUSG00000037296	4.18785005851536	4.51519312866109	5.57530895837678	4.95142411081634	4.43376587333619	4.10346208780821
ENSMUSG00000037300	5.52103402283044	5.07752645618521	5.22221943008985	0.0256995592275329	5.99355461374906	5.65433528293082
ENSMUSG00000037306	2.94157028660293	3.8276837219965	3.82686947882784	4.47121234726067	4.17813868824031	4.2784791647626
ENSMUSG00000037313	6.7294183191354	5.12321461421597	7.11547767202259	6.81228990862055	6.33153879216254	5.9816995076565
ENSMUSG00000037315	5.21860781614575	4.66625425550888	6.71003583270533	6.55598715638264	6.13541916128057	6.16980899485798
ENSMUSG00000037316	4.9840196600711	5.36357815372237	6.42376827195585	6.46523240364858	5.83779712434324	6.00984577647294
ENSMUSG00000037321	2.87967666552636	1.55134852884775	3.1301123403904	0	4.0111202007634	3.92985131489553
ENSMUSG00000037325	3.15346914296375	2.61464660339552	3.61673270334733	4.46859176861883	2.92622272416256	0
ENSMUSG00000037326	5.08254707893959	4.86317437452788	3.93700277114775	0	4.11323662506527	3.90922306334606
ENSMUSG00000037331	8.27809194947776	7.51928974095564	8.48585259380266	8.6560575476749	8.31315653870542	8.3218605031416
ENSMUSG00000037335	1.50024518902054	2.84698703682554	0	0	0.928984092927929	2.03566436678867
ENSMUSG00000037336	2.59882681296419	3.2653865009413	1.34288298521868	0	2.06542826454206	2.28097539345899
ENSMUSG00000037337	5.93000276989019	5.01171009292722	5.83337573278624	5.64372147850028	5.21104194926493	5.07903297886387
ENSMUSG00000037339	5.70355279327376	5.5924305466628	3.03264433688637	3.60985098862418	4.50870443368242	4.60591490762994
ENSMUSG00000037341	2.91584780956499	4.56437169338854	1.31825593676106	3.02644771645242	2.19001918339829	2.08893598472338
ENSMUSG00000037343	5.55744892748515	5.11996755722598	6.34313418816811	6.16650155227346	5.78790093122971	5.98985103850489
ENSMUSG00000037344	5.73944250820188	4.33236464701907	4.2077693447981	4.66717602576776	5.41703527135217	4.95927226274956
ENSMUSG00000037347	2.0060451850071	2.44023226991285	2.53091012011544	3.67188916776154	2.7832877856314	3.43263208432607
ENSMUSG00000037348	3.53891361745657	4.58877786929579	2.24351298894583	3.59979666585768	3.16435908378182	3.30936534143913
ENSMUSG00000037349	3.68769935458299	2.8333786563306	4.45774220504445	0	3.2018885364573	3.15331527641773
ENSMUSG00000037351	6.81910102674584	5.30558894489712	7.03953559852675	6.94681226425705	6.3545149346707	5.84018488565398
ENSMUSG00000037353	3.95358807779695	2.52314853161427	4.5288291613756	0	4.53887634029113	3.96100018289586
ENSMUSG00000037355	4.51204739166948	3.60642330153973	3.44594183639665	0.00000433820182718902	4.45856459215014	5.01612717442318
ENSMUSG00000037361	4.60989802431807	4.07519636202989	6.33192766853045	6.00123038735613	5.43947466873225	4.81990814555387
ENSMUSG00000037362	0.886747836100481	1.50453582491363	1.05418910142575	0	1.85696368978612	1.46526007174926
ENSMUSG00000037363	2.61102068995794	7.51576940492219	1.75187187612487	6.25124211759449	2.02784606425909	6.22372837579262
ENSMUSG00000037364	6.13289726994236	4.64293704584767	6.64999541578105	0	6.52255952654215	6.07265307575636
ENSMUSG00000037366	5.93355117670454	3.53301024718384	5.526386315373	5.10274301611012	5.0803415104304	4.69334911929507
ENSMUSG00000037369	5.74995940669807	5.61888602001179	6.29508627193216	6.71025814545139	5.96073975467072	5.91999416954304
ENSMUSG00000037370	1.30150371191895	2.58410380200461	0	2.35911025015119	0.819839657009663	0
ENSMUSG00000037373	4.64180211433026	2.88007661210321	6.38784791492369	6.13847886637979	5.46179227398126	4.96594048762596
ENSMUSG00000037375	3.55440882452696	3.21972815758236	3.59130706812488	4.2280580071439	4.33280780820517	3.70570538566098
ENSMUSG00000037376	5.06480138133527	3.45948737355541	6.26167505991408	6.01468653200984	5.12381411396001	5.17838536058398
ENSMUSG00000037386	4.33480039072371	3.62566639724885	4.05887194909597	4.05596535249401	3.92491837922755	4.14881091424383
ENSMUSG00000037393	0	2.58661849249448	0	0	0.347605801775778	1.46526007174926
ENSMUSG00000037395	3.78586665417162	2.80238710912895	0.00017998362829259	0	2.38853257012664	0
ENSMUSG00000037400	4.62055990806785	5.50627736121265	5.98365615273849	5.78744044431936	6.72372881481458	6.70304025923533
ENSMUSG00000037405	6.65039692632848	5.12961629953543	5.91010251343895	5.96403081438237	7.19333687286252	6.71574079245906
ENSMUSG00000037406	0.899996206235067	1.96879690073827	0.532227318448979	0	0.924671848606098	0
ENSMUSG00000037408	3.58080886335359	3.24057547532125	3.49273054318591	3.8979654108434	4.33184126436485	4.40735832311428
ENSMUSG00000037410	5.49029184748447	5.23525294902842	5.61822530462503	5.47184451769859	5.35248145908649	5.32415633618042
ENSMUSG00000037411	4.27280287947596	4.80765081201048	3.97215786471674	4.59965746738231	4.96191607690353	4.92119325531432
ENSMUSG00000037415	6.44021994058466	5.66380078557584	6.24552375213437	6.1537855125317	5.82341928827919	5.79225962567843
ENSMUSG00000037416	5.62391849356259	7.18222977908683	6.26247047278869	7.488774634541	6.57880048540218	7.46866885439649
ENSMUSG00000037418	1.04833350398738	2.07741498079792	0.300439812034666	0	0.712550320624892	0
ENSMUSG00000037419	2.47479679402292	0	1.99905716273521	0	3.15726666563114	2.46566771420114
ENSMUSG00000037426	2.12627517316763	0	5.59739760583256	5.70423703130648	4.98586185605442	4.63584718712031
ENSMUSG00000037428	3.33372488390175	3.17387398550985	1.83366716767493	0	3.01378958383615	0
ENSMUSG00000037432	2.57318799531866	3.71036670779131	1.06278620272176	0	1.80060494341476	0
ENSMUSG00000037434	5.88467596980482	5.35191364814106	6.10255865108338	6.24018004092315	6.80866462786626	6.81570942174651
ENSMUSG00000037437	2.49491494314195	1.95278481774135	1.9001922905064	0	2.36373341650805	0
ENSMUSG00000037443	5.43609403659332	4.95750789291944	6.13660984729524	6.30628071495567	5.88559307873782	4.92464055968666
ENSMUSG00000037446	1.83353457271895	1.9670914394102	0.751281009219087	0	0.815745289925035	1.94981022652351
ENSMUSG00000037447	3.34662810494899	4.30651762414015	1.4964588418267	0	2.2598914204593	2.92867821116576
ENSMUSG00000037455	5.23853250910578	4.63086545574884	4.80674115402451	5.07822787598965	5.5392309430703	5.01246797075707
ENSMUSG00000037458	4.79354912552024	1.29492925690392	6.09718947248186	4.32640625307551	5.3813179089764	5.55260678067782
ENSMUSG00000037461	5.1593176048638	4.94576590886432	5.73343489891897	5.70226218391319	5.10452267367395	4.75390736963773
ENSMUSG00000037463	3.32005956105278	3.32908489291449	4.13885858178278	4.6293209319171	3.52466435034526	0
ENSMUSG00000037465	5.38272186878723	3.53266841399959	6.99065778266547	6.82493302146214	6.18319386679843	6.07071767185455
ENSMUSG00000037466	4.38893266028697	3.92684625542088	4.68673670071554	5.65470382902722	4.23429201468105	3.31062339353381
ENSMUSG00000037469	2.83972642674116	1.52466101532443	1.69812897050898	2.35911025015119	2.40246067737609	2.03566436678867
ENSMUSG00000037470	6.4358977182041	6.3373505409647	5.67069044808933	5.72250521491039	6.92574081251045	6.95002862638739
ENSMUSG00000037474	5.81100634750925	5.40085440944223	6.92153457142362	6.98430398516757	6.49125894041274	6.19296711138827
ENSMUSG00000037475	6.42164501862492	6.72284276227767	7.02011235349635	7.24369321453685	7.05732412431979	7.26484356900267
ENSMUSG00000037482	4.21720513291776	5.1674188385828	3.55105036476238	3.7110431820101	4.26270818241309	4.49819526535186
ENSMUSG00000037486	6.76002578244047	4.8907061694789	5.90734256110876	4.45107057789715	6.66844767497625	6.26658688931354
ENSMUSG00000037487	7.28376172944885	7.76093758051009	7.33457725214889	8.47807776091528	8.10857471309002	8.78568789584861
ENSMUSG00000037490	1.28098384900872	3.42195745754409	0.574675503395535	0	0.544461694445584	0
ENSMUSG00000037492	1.89313381695146	2.58185615765088	0.00235831792864153	0.00953203892505504	2.08771465241625	0
ENSMUSG00000037493	1.65176765550199	1.17576276085774	1.50770891075547	0	0.605938351901432	2.14794438386863
ENSMUSG00000037499	2.87829813953216	1.01012745664467	3.16882051962018	2.35911025015119	3.52771518430053	2.87035861832543
ENSMUSG00000037503	6.72021505270525	6.16411473616015	7.24335591017832	7.03235409959683	6.80426488305858	6.56529751906155
ENSMUSG00000037509	4.8549406851578	4.30907508289399	3.94595212563804	4.85106679226015	3.82474915933817	3.95344078894427
ENSMUSG00000037514	1.56465797438338	4.66609492097829	5.55695414856282	5.1437645356805	5.17799005233843	2.20679364496294
ENSMUSG00000037519	5.67776148578827	5.57507415516901	5.92169639755907	6.4438821336402	5.8602403383686	5.86232952620263
ENSMUSG00000037523	5.51491230064302	2.78386092178457	6.22493990734429	0.0493841158585835	5.61576500034059	5.10403027932889
ENSMUSG00000037525	3.51406232232006	1.73595553783831	4.25744051858649	3.97461829888782	3.82635807926811	3.69410880595624
